0 5011 128
1 5355 129
2 5197 129
3 5171 129
4 5239 129
5 5328 129
6 5005 128
7 5273 129
8 5255 129
9 5250 129
10 5063 129
11 5186 129
12 5440 129
13 5250 129
14 5210 129
15 5325 129
16 5351 129
17 5099 129
18 5369 129
19 5108 129
20 5044 128
21 5241 129
22 5411 129
23 5230 129
24 5269 129
25 5381 129
26 5095 129
27 5365 129
28 5504 129
29 5328 129
30 5375 129
31 5277 129
32 5293 129
33 5343 129
34 5437 129
35 5087 129
36 5200 129
37 5241 129
38 5475 129
39 5484 130
40 5220 129
41 5218 129
42 5432 129
43 4999 129
44 5295 129
45 5210 129
46 5088 129
47 5167 129
48 5140 129
49 5499 129
50 5367 130
51 5367 129
52 5156 129
53 5163 129
54 5246 130
55 5114 129
56 5424 129
57 5125 129
58 5281 129
59 5201 129
60 5204 129
61 5258 129
62 5407 130
63 5245 129
64 5101 129
65 5135 129
66 5424 129
67 5312 129
68 5168 129
69 5064 129
70 5119 129
71 5393 129
72 5117 129
73 4842 128
74 5227 129
75 5301 129
76 5388 130
77 5381 129
78 5275 129
79 5049 129
80 4840 129
81 5220 130
82 5150 129
83 5379 130
84 5240 129
85 5143 129
86 5266 129
87 5316 129
88 5090 129
89 5229 130
90 5199 129
91 5284 130
92 5237 129
93 5197 129
94 5196 129
95 5225 129
96 5048 128
97 5262 129
98 5148 129
99 5255 129
100 5305 129
101 5432 129
102 5234 129
103 5399 129
104 5122 129
105 5412 129
106 5461 129
107 5173 128
108 5215 129
109 5158 129
110 5277 129
111 5351 129
112 5225 129
113 5067 129
114 5255 129
115 5261 129
116 5191 129
117 5205 129
118 5119 129
119 5142 129
120 5284 129
121 5078 129
122 5101 129
123 5405 129
124 5155 129
125 5175 129
126 5211 129
127 5156 129
128 5077 129
129 5275 129
130 5223 129
131 5367 129
132 5210 129
133 4990 128
134 5192 129
135 5330 129
136 5053 128
137 5241 129
138 5092 129
139 5236 129
140 5117 128
141 5339 129
142 5151 129
143 5328 129
144 5432 129
145 5173 129
146 5344 129
147 5299 129
148 5462 129
149 5337 129
150 4939 128
151 5005 128
152 5330 129
153 5273 129
154 5316 129
155 5354 129
156 5139 129
157 5138 129
158 5310 129
159 5128 129
160 5219 129
161 5161 129
162 5178 129
163 5161 129
164 5400 129
165 5173 129
166 4998 129
167 5444 129
168 5292 129
169 5228 129
170 5348 129
