NUMBER FLUX_APER FLUXERR_APER
1280 21763 157
1281 21364 156
1282 21425 157
1283 21669 157
1284 21449 157
1285 21656 157
1286 21468 157
1287 21752 157
1288 21721 157
1289 21189 156
1290 21618 157
1291 21334 156
1292 21387 157
1293 21309 156
1294 21602 157
1295 21656 157
1296 21205 156
1297 22408 158
1298 21474 157
1299 21313 156
1300 21547 157
1301 21706 157
1302 21291 156
1303 21499 157
1304 21725 157
1305 21509 157
1306 21431 156
1307 21593 157
1308 21341 157
1309 21247 156
1310 21414 157
1311 21589 157
1312 21786 157
1313 21247 156
1314 21437 156
1315 21405 157
1316 21335 156
1317 21447 157
1318 21660 157
1319 21910 157
1320 21708 157
1321 21435 157
1322 21483 157
1323 21712 157
1324 21942 158
1325 21375 156
1326 21979 157
1327 21641 157
1328 21506 157
1329 21689 157
1330 21520 157
1331 21690 157
1332 21175 156
1333 21797 157
1334 21668 157
1335 21459 157
1336 21586 157
1337 22154 158
1338 21269 157
1339 21122 156
1340 21387 156
1341 21182 156
1342 21352 156
1343 21396 157
1344 21556 156
1345 21063 155
1346 21863 157
1347 21929 157
1348 21299 156
1349 21929 157
1350 21661 156
1351 21525 157
1352 21672 157
1353 21723 157
1354 21567 157
1355 21823 157
1356 21930 157
1357 21279 156
1358 21568 157
1359 21896 157
1360 21601 157
1361 21378 156
1362 21587 157
1363 21946 158
1364 21490 156
1365 21419 156
1366 21519 157
1367 21883 157
1368 22260 158
1369 21226 156
1370 21663 157
1371 21525 156
1372 21316 156
1373 21515 156
1374 21604 156
1375 21487 156
1376 21853 157
1377 22019 157
1378 21685 157
1379 22032 157
1380 21328 156
1381 21635 157
1382 21816 157
1383 21459 156
1384 21943 157
1385 21683 157
1386 21432 156
1387 21807 157
1388 21668 157
1389 21727 157
1390 21340 156
1391 21220 156
1392 21824 157
1393 21525 157
1394 21730 157
1395 21780 157
1396 21379 156
1397 21510 157
1398 21012 156
1399 21074 156
1400 21670 157
1401 21801 157
1402 21607 157
1403 21514 157
1404 21383 156
1405 21583 157
1406 21819 157
1407 21377 157
1408 21813 157
1409 21301 157
1410 20681 156
1411 19977 156
1412 21307 156
1413 21827 157
1414 21550 157
1415 21688 157
1416 21384 156
1417 21361 156
1418 21515 156
1419 21343 156
1420 21977 157
1421 21520 156
1422 21272 156
1423 21147 156
1424 21853 158
1425 21914 157
1426 21012 156
1427 21674 157
1428 21222 156
1429 21710 157
1430 21173 156
1431 21249 156
1432 21724 157
1433 21517 157
1434 21447 157
1435 21514 157
1436 21734 157
1437 21451 157
1438 21615 156
1439 21139 156
1440 21362 156
1441 21587 157
1442 21225 156
1443 21018 156
1444 21910 157
1445 21211 156
1446 20972 156
1447 21222 156
1448 21431 156
1449 21679 157
1450 21124 156
1451 21776 157
1452 21918 157
1453 21516 156
1454 21413 157
1455 21065 156
1456 21218 156
1457 21555 157
1458 21683 157
1459 21453 157
1460 21550 157
1461 21225 156
1462 21611 157
1463 21351 157
1464 21566 157
1465 21163 156
1466 21533 157
1467 21414 157
1468 21395 156
1469 21131 156
1470 20933 156
1471 21339 156
1472 21552 157
1473 20973 156
1474 21691 157
1475 21166 156
1476 21446 157
1477 22127 157
1478 21071 156
1479 21511 157
1480 21269 156
1481 21641 157
1482 21256 156
1483 21217 156
1484 21971 157
1485 21471 157
1486 21586 157
1487 21509 157
1488 21026 156
1489 21511 157
1490 21950 158
1491 21039 156
1492 21249 156
1493 21334 157
1494 21346 156
1495 21243 156
1496 21525 156
1497 21971 157
1498 21932 157
1499 21244 156
1500 21513 157
1501 21347 156
1502 21679 157
1503 21359 157
1504 21270 156
1505 21203 156
1506 21292 156
1507 20947 157
1508 20448 156
1509 20419 156
1510 19667 155
1511 20742 156
1512 20890 156
1513 16930 154
1514 10344 146
1515 11776 147
1516 21234 157
1517 20692 157
1518 646 154
1521 15578 158
1522 5066 157
1526 5624 153
1527 13784 150
1528 9804 150
1530 4696 154
1629 5430 154
1630 20421 161
1631 21253 161
1632 16011 156
1633 3296 161
1634 5460 161
1635 13412 161
1636 9899 157
1640 2322 161
1641 11046 156
1642 5286 152
1643 16384 156
1644 3352 153
1646 18631 156
1647 19559 160
1648 20229 158
1649 12844 150
1650 13760 150
1651 19963 158
1652 21075 159
1653 21014 159
1654 20839 158
1655 20939 159
1656 19333 157
1657 20586 158
1658 21139 159
1659 21481 160
1660 14051 152
1661 8338 148
1662 16993 154
1663 18185 156
1664 9938 151
1841 2793 148
1842 3722 150
1843 16622 158
1844 20600 161
1845 18733 158
1846 12170 158
1847 5287 149
1850 17964 159
1851 13220 156
1852 9682 150
1853 914 156
1860 3855 156
1862 12410 150
1863 13570 156
1880 13978 156
1881 20306 160
1882 20885 160
1883 20646 158
1884 20985 159
1885 20446 157
1886 20233 157
1887 20459 158
1888 20820 158
1889 20953 158
1890 21009 158
1891 20267 157
1892 20687 158
1893 19141 156
1894 20466 157
1895 20776 158
1896 20998 158
1897 20759 157
1898 21192 158
1899 21262 158
1900 20745 157
1901 21265 158
1902 21022 158
1903 20874 158
1904 21234 158
1905 21223 158
1906 21143 158
1907 21044 158
1908 16954 155
1909 7415 150
1910 9874 151
1911 20943 158
1912 21071 158
1913 20399 157
1914 20310 156
1915 20902 157
1916 20832 157
1917 20957 157
1918 20219 157
1919 20658 157
1920 5711 138
1921 10274 145
1922 20988 158
1923 21154 157
1924 20809 157
1925 20990 157
1926 20658 157
1927 18594 155
1928 21177 158
1929 20092 156
1930 20642 157
1931 20514 156
1932 20798 157
1933 20881 157
1934 20035 156
1935 4975 141
1936 14359 150
1937 6928 142
1938 14627 150
1939 15440 152
1940 12223 148
1941 7018 145
1942 2822 148
1943 13821 152
1944 21167 158
1945 16928 153
1946 4978 140
1947 12275 145
1948 19924 153
1949 20318 157
1950 20611 157
1951 18515 155
1952 16467 154
1953 11759 147
1954 8656 148
1955 15469 151
1956 17386 155
1960 1724 151
1961 8482 144
1962 9817 147
1963 12325 150
1964 19018 158
1965 16761 154
1966 3308 145
1967 4618 147
1968 5881 150
1969 3514 143
1970 1374 148
1971 5140 143
1972 2535 148
1973 5965 148
1976 6267 153
1977 10715 147
1978 16135 152
1979 20775 158
1980 21520 159
1981 21231 158
1982 21253 159
1983 20726 159
1985 10324 153
1987 952 145
1989 3801 155
1990 13822 160
1991 16056 153
1992 9742 149
1995 18670 161
1996 1572 145
2006 19598 159
2007 18265 156
2008 18238 156
2009 16082 155
2010 4069 145
2011 21169 159
2012 19231 157
2013 19348 158
2014 20881 158
2015 20663 158
2016 20700 158
2017 21155 159
2018 20386 157
2019 20836 158
2020 19507 157
2021 20545 158
2022 15082 153
2023 18698 156
2024 3703 153
2034 20932 165
2035 20942 161
2036 20705 159
2037 20869 159
2038 20994 159
2039 20822 159
2040 18201 164
2041 21090 159
2042 20765 158
2043 20472 158
2044 20725 158
2045 21358 159
2046 21226 159
2047 20734 158
2048 20961 158
2049 20611 157
2050 20680 157
2051 20686 157
2052 20487 157
2053 21030 158
2054 20686 157
2055 20578 157
2056 20631 157
2057 20822 157
2058 20197 157
2059 20906 158
2060 20931 158
2061 20162 157
2062 19929 158
2063 7912 148
2064 1784 163
2075 9329 154
2076 9937 153
2083 4542 152
2088 464 152
2098 680 153
2099 9064 154
2157 4297 164
2158 8971 154
2159 930 160
