NUMBER FLUX_APER FLUXERR_APER
1042 86695 237
1043 86986 237
1044 86743 237
1045 88869 239
1046 86676 237
1047 86063 236
1048 87438 237
1049 87751 238
1050 85955 236
1051 88254 238
1052 85797 236
1053 87712 238
1054 86162 236
1055 86410 236
1056 87351 237
1057 88484 239
1058 87468 238
1059 86186 236
1060 86456 237
1061 87909 238
1062 87223 237
1063 87953 238
1064 87210 237
1065 87276 237
1066 86564 237
1067 86027 236
1068 88372 239
1069 87925 238
1070 87855 238
1071 86505 237
1072 87696 238
1073 88027 238
1074 88900 239
1075 87375 237
1076 87692 238
1077 88455 238
1078 87038 237
1079 87119 237
1080 86951 237
1081 86694 237
1082 86577 236
1083 88483 238
1084 87028 237
1085 87613 238
1086 87012 237
1087 87889 238
1088 87470 237
1089 88351 238
1090 86743 237
1091 85793 236
1092 86033 236
1093 87029 237
1094 85780 236
1095 86526 237
1096 86800 237
1097 86785 237
1098 86561 237
1099 85168 235
1100 86288 237
1101 86850 237
1102 86033 236
1103 86015 236
1104 86453 237
1105 85836 236
1106 85983 236
1107 85396 236
1108 86516 237
1109 86827 237
1110 86479 237
1111 86263 237
1112 85870 236
1113 85896 236
1114 85541 236
1115 85899 236
1116 86485 237
1117 86038 236
1118 86070 236
1119 85613 236
1120 85090 235
1121 85707 236
1122 86765 237
1123 86115 236
1124 85558 236
1125 86099 236
1126 85820 236
1127 88658 239
1128 86442 237
1129 85980 236
1130 86534 237
1131 85931 236
1132 85912 236
1133 86324 237
1134 87136 237
1135 87607 238
1136 86350 237
1137 85431 236
1138 85736 236
1139 87000 237
1140 85893 236
1141 87255 238
1142 86162 236
1143 86892 237
1144 86659 237
1145 86117 236
1146 86871 237
1147 84939 235
1148 87502 238
1149 86510 237
1150 86889 237
1151 86462 236
1152 85972 236
1153 86200 237
1154 86052 236
1155 85465 235
1156 86522 237
1157 85054 235
1158 86325 236
1159 85372 235
1160 85970 236
1161 87564 238
1162 85951 236
1163 87321 237
1164 85618 236
1165 86771 237
1166 85653 236
1167 84902 235
1168 87196 237
1169 85849 236
1170 86364 237
1171 86655 237
1172 85725 236
1173 85875 236
1174 86227 236
1175 85939 236
1176 86186 236
1177 86457 236
1178 86566 237
1179 85698 236
1180 85608 236
1181 86519 237
1182 86166 236
1183 84908 235
1184 85812 236
1185 85384 235
1186 85146 235
1187 86144 236
1188 86000 236
1189 86602 237
1190 85988 236
1191 86271 236
1192 86335 237
1193 86191 236
1194 87648 238
1195 85483 236
1196 85964 236
1197 84966 235
1198 85728 236
1199 88013 238
1200 85869 236
1201 86131 236
1202 85109 235
1203 86296 236
1204 87058 237
1205 85236 235
1206 85731 236
1207 86313 237
1208 86971 237
1209 85782 236
1210 87255 237
1211 85225 235
1212 85013 235
1213 86239 236
1214 84898 235
1215 86592 237
1216 85529 236
1217 86360 236
1218 85527 236
1219 85832 236
1220 85006 235
1221 85532 236
1222 85721 236
1223 86272 236
1224 85532 236
1225 85324 235
1226 86503 237
1227 86787 237
1228 86196 237
1229 86261 236
1230 86436 237
1231 86334 236
1232 85546 236
1233 87083 237
1234 87025 237
1235 86089 236
1236 85441 236
1237 86304 237
1238 84783 235
1239 85247 235
1240 86899 237
1241 85362 235
1242 85456 236
1243 86691 237
1244 87011 237
1245 85759 236
1246 85265 235
1247 85479 236
1248 85878 236
1249 86385 236
1250 86266 236
1251 85763 236
1252 84717 235
1253 86034 236
1254 86152 236
1255 85205 235
1256 85265 235
1257 86124 236
1258 86529 237
1259 85127 235
1260 85695 236
1261 86356 237
1262 84617 235
1263 86321 236
1264 86513 237
1265 86241 236
1266 86129 237
1267 85069 235
1268 83995 234
1269 86060 236
1270 85877 236
1271 85706 236
1272 86258 237
1273 85994 236
1274 86242 236
1275 85542 236
1276 85846 236
1277 85929 236
1278 84931 235
1279 84526 235
1280 87773 238
1281 85699 236
1282 85322 236
1283 85557 236
1284 85716 236
1285 86435 237
1286 85897 236
1287 86506 237
1288 85519 236
1289 85144 235
1290 85125 235
1291 86322 236
1292 86194 236
1293 85165 235
1294 85196 235
1295 85429 236
1296 85104 235
1297 85229 235
1298 86080 236
1299 84987 235
1300 84654 235
1301 85229 235
1302 85049 235
1303 84979 235
1304 84554 235
1305 84342 235
1306 85489 236
1307 86085 236
1308 85169 236
1309 84394 234
1310 86175 236
1311 86476 237
1312 86164 236
1313 86874 237
1314 85974 236
1315 86530 237
1316 85289 235
1317 86332 237
1318 87294 238
1319 85071 235
1320 85570 236
1321 85416 236
1322 85439 236
1323 83694 234
1324 84717 235
1325 85570 236
1326 85407 235
1327 85142 236
1328 85777 236
1329 84781 235
1330 86406 237
1331 85253 235
1332 85698 236
1333 86347 237
1334 85120 235
1335 86106 236
1336 86544 237
1337 85249 235
1338 84396 235
1339 86997 237
1340 84700 235
1341 85877 236
1342 85202 235
1343 84050 234
1344 86509 236
1345 87083 237
1346 86440 236
1347 85966 236
1348 86550 237
1349 87093 237
1350 85020 235
1351 84825 235
1352 87299 237
1353 85874 236
1354 83813 234
1355 84955 235
1356 86080 236
1357 84375 234
1358 86124 236
1359 86061 236
1360 85585 236
1361 85513 236
1362 86370 236
1363 85268 236
1364 85941 236
1365 86248 236
1366 84992 235
1367 86621 237
1368 86274 236
1369 85723 236
1370 86347 236
1371 86511 236
1372 86259 236
1373 86310 236
1374 85752 236
1375 85065 235
1376 86372 236
1377 85957 236
1378 86794 237
1379 86865 237
1380 85355 235
1381 85992 236
1382 84983 235
1383 85638 236
1384 85659 236
1385 86091 236
1386 87493 238
1387 85801 236
1388 86525 237
1389 85515 235
1390 85670 236
1391 83535 234
1392 85979 236
1393 85635 236
1394 84339 234
1395 84662 235
1396 86389 236
1397 86706 237
1398 85925 236
1399 86587 237
1400 87927 238
1401 84702 235
1402 84020 234
1403 86502 237
1404 85868 236
1405 85309 235
1406 85911 236
1407 85742 236
1408 85529 236
1409 85578 236
1410 84711 235
1411 78625 230
1412 86513 237
1413 86223 236
1414 86912 237
1415 86641 237
1416 85012 235
1417 85656 236
1418 85396 235
1419 85376 235
1420 85353 235
1421 85026 235
1422 86072 236
1423 86823 237
1424 85724 236
1425 86133 236
1426 85918 236
1427 86072 236
1428 85953 236
1429 86690 237
1430 86343 236
1431 85873 236
1432 85403 235
1433 85451 235
1434 86038 236
1435 85628 236
1436 85544 236
1437 84617 235
1438 85452 235
1439 85371 235
1440 84445 234
1441 84370 234
1442 84263 234
1443 86258 236
1444 85712 236
1445 85974 236
1446 85119 235
1447 85681 236
1448 85715 236
1449 85871 236
1450 86578 237
1451 86044 236
1452 85272 235
1453 85101 235
1454 85829 236
1455 86067 236
1456 85471 235
1457 86802 237
1458 86448 237
1459 84765 235
1460 85865 236
1461 85781 236
1462 85435 235
1463 85482 236
1464 85716 236
1465 86837 237
1466 82945 233
1467 84843 235
1468 85445 236
1469 85993 236
1470 85946 236
1471 85321 235
1472 85108 235
1473 85321 236
1474 83996 234
1475 84925 235
1476 84501 235
1477 86049 236
1478 84792 235
1479 85284 235
1480 85941 236
1481 85059 235
1482 83823 234
1483 85464 236
1484 84459 235
1485 84858 235
1486 84075 235
1487 85333 236
1488 84935 235
1489 85531 236
1490 85352 236
1491 83007 233
1492 84984 235
1493 84895 235
1494 85679 236
1495 83905 234
1496 84525 234
1497 84946 235
1498 85247 235
1499 86267 236
1500 83705 234
1501 84167 234
1502 84610 235
1503 86498 237
1504 85809 236
1505 83669 234
1506 85728 236
1507 83902 235
1508 73417 224
1509 78969 230
1510 85148 236
1511 82216 233
1512 83841 234
1513 65295 217
1514 56442 209
1515 56460 208
1516 83262 234
1517 82365 233
1518 8233 166
1521 55639 210
1522 29915 191
1526 28900 187
1527 75610 229
1528 48884 203
1530 20524 177
1629 9680 161
1630 84544 239
1631 83704 237
1632 79834 235
1633 12169 174
1634 29885 194
1635 26836 180
1636 22310 175
1640 15042 179
1641 45789 203
1642 7142 155
1643 2405 103
1644 409 148
1646 363 125
1647 367 127
1648 78534 231
1649 55291 208
1650 66325 219
1651 74135 226
1652 83362 235
1653 77192 229
1654 82636 235
1655 82325 234
1656 77213 230
1657 81947 234
1658 84169 236
1659 84235 236
1660 60740 214
1661 44569 198
1662 78012 231
1663 83758 237
1664 49502 205
1841 17553 171
1842 9961 160
1843 54142 208
1844 61953 214
1845 81162 235
1846 67460 228
1847 39954 198
1850 54920 208
1851 45497 200
1852 57509 214
1853 6456 165
1860 7171 161
1862 78261 233
1863 36381 188
1880 37077 189
1881 44749 194
1882 57408 208
1883 82957 235
1884 83533 236
1885 81977 234
1886 81177 233
1887 83129 235
1888 82952 235
1889 82478 234
1890 82717 234
1891 81946 234
1892 82002 234
1893 78963 231
1894 82916 234
1895 83558 235
1896 82609 234
1897 82495 234
1898 82461 234
1899 82238 233
1900 83952 235
1901 83788 235
1902 84433 236
1903 85551 237
1904 83790 235
1905 82565 234
1906 83811 235
1907 83015 234
1908 68104 221
1909 44380 201
1910 45228 200
1911 80003 232
1912 83380 235
1913 82729 234
1914 83915 235
1915 83037 234
1916 83823 235
1917 83632 235
1918 82564 234
1919 84546 236
1920 58047 210
1921 42769 192
1922 83425 235
1923 83199 234
1924 82688 234
1925 83513 234
1926 82684 234
1927 55610 205
1928 83065 234
1929 78701 230
1930 79143 230
1931 83740 235
1932 83880 235
1933 83248 234
1934 83371 235
1935 15400 158
1936 57808 208
1937 34290 183
1938 69785 222
1939 54823 205
1940 64433 217
1941 33625 185
1942 9730 159
1943 41176 190
1944 75566 226
1945 80198 232
1946 38042 189
1947 37622 186
1948 81019 232
1949 82741 234
1950 82238 234
1951 73046 224
1952 62811 215
1953 58100 210
1954 20544 166
1955 70799 223
1956 61176 213
1960 5365 157
1961 49448 201
1962 23569 168
1963 38403 187
1964 58905 210
1965 70404 223
1966 14226 163
1967 13770 162
1968 9180 155
1969 41307 196
1970 3016 151
1971 25588 174
1972 12320 163
1973 3570 144
1976 4119 149
1977 42453 192
1978 81792 234
1979 82412 234
1980 83192 235
1981 83184 234
1982 83826 235
1983 69219 221
1985 23355 173
1987 15273 167
1989 8703 163
1990 3418 143
1991 78974 232
1992 29725 179
1995 33374 182
1996 19609 172
2006 64888 217
2007 73543 226
2008 61081 212
2009 48989 200
2010 9821 154
2011 82951 235
2012 8848 140
2013 39695 187
2014 81644 233
2015 82493 234
2016 81475 233
2017 84191 236
2018 82144 234
2019 84265 236
2020 66888 218
2021 78838 231
2022 37157 184
2023 75609 228
2024 2699 151
2034 49004 202
2035 69889 223
2036 81060 234
2037 82433 235
2038 68240 220
2039 79592 232
2040 12946 156
2041 82519 235
2042 81565 234
2043 82816 235
2044 83426 235
2045 82599 234
2046 82623 234
2047 83700 235
2048 82553 234
2049 83733 235
2050 83111 235
2051 84535 236
2052 81391 233
2053 82773 234
2054 82805 234
2055 80675 232
2056 83157 235
2057 81055 232
2058 82926 234
2059 81867 234
2060 81507 233
2061 82402 234
2062 78119 230
2063 40364 194
2064 8585 173
2075 34928 190
2076 37254 192
2083 25624 182
2088 7993 164
2098 16081 175
2099 33786 189
2157 19670 186
2158 62334 223
2159 26826 195
