NUMBER FLUX_APER FLUXERR_APER
1142 7358 133
1143 7253 132
1144 7338 133
1145 7256 133
1146 7275 133
1147 7368 133
1148 7252 133
1149 7541 133
1150 7503 133
1151 7263 132
1152 7314 133
1153 7323 133
1154 7204 132
1155 7607 133
1156 7611 134
1157 7339 133
1158 7520 133
1159 7301 133
1160 7471 133
1161 7239 133
1162 7655 134
1163 7459 133
1164 7049 133
1165 7372 133
1166 7222 133
1167 7359 133
1168 7456 133
1169 7434 134
1170 7676 134
1171 7269 133
1172 7149 132
1173 7413 133
1174 7423 133
1175 7695 134
1176 7328 133
1177 7499 133
1178 7368 133
1179 7373 133
1180 7442 133
1181 7161 133
1182 7467 133
1183 7387 133
1184 7199 133
1185 7278 133
1186 7415 133
1187 7306 133
1188 7355 133
1189 7361 133
1190 7428 133
1191 7538 133
1192 7492 134
1193 7460 133
1194 7394 133
1195 7365 133
1196 7060 132
1197 7493 134
1198 7391 133
1199 7343 133
1200 7345 133
1201 7339 133
1202 7413 133
1203 7443 133
1204 7693 134
1205 7467 133
1206 7494 133
1207 7344 133
1208 7199 133
1209 7279 133
1210 7394 133
1211 7484 133
1212 7455 133
1213 7286 132
1214 7407 133
1215 7462 133
1216 7427 133
1217 7309 133
1218 7716 134
1219 7531 133
1220 7415 133
1221 7031 133
1222 7297 133
1223 7542 133
1224 7264 133
1225 7323 133
1226 7667 134
1227 7554 133
1228 7459 133
1229 7466 133
1230 7316 133
1231 7588 133
1232 7416 133
1233 7414 133
1234 7401 133
1235 7378 133
1236 7363 133
1237 7341 133
1238 7432 133
1239 7318 133
1240 7254 133
1241 7338 133
1242 7173 133
1243 7466 133
1244 7417 133
1245 7422 133
1246 7301 133
1247 7432 133
1248 7279 133
1249 7384 133
1250 7151 133
1251 7307 133
1252 7071 133
1253 7589 133
1254 7254 133
1255 7225 133
1256 7169 132
1257 7438 133
1258 7141 133
1259 7191 133
1260 7599 134
1261 7407 133
1262 7483 133
1263 7426 133
1264 7393 133
1265 7401 133
1266 7377 134
1267 7437 134
1268 7321 134
1269 7297 133
1270 7490 133
1271 7373 133
1272 7372 133
1273 7317 133
1274 7631 133
1275 7511 134
1276 7212 133
1277 7172 133
1278 7461 133
1279 7494 134
1280 7479 133
1281 7304 133
1282 7279 133
1283 7510 133
1284 7117 133
1285 7214 133
1286 7432 133
1287 7188 133
1288 7463 133
1289 7227 133
1290 7301 133
1291 7215 133
1292 7254 133
1293 7397 133
1294 7393 133
1295 7250 133
1296 7065 132
1297 7408 133
1298 7134 133
1299 7190 132
1300 7352 133
1301 7242 133
1302 7314 133
1303 7308 133
1304 7356 133
1305 7325 133
1306 7155 133
1307 7456 133
1308 7129 133
1309 7299 133
1310 7295 133
1311 7435 133
1312 7483 133
1313 7355 133
1314 7232 133
1315 7280 133
1316 7239 133
1317 7535 133
1318 7126 133
1319 7055 133
1320 7237 133
1321 7467 133
1322 7332 133
1323 7372 133
1324 7109 133
1325 7364 133
1326 7478 133
1327 7113 133
1328 7223 133
1329 7319 133
1330 7319 133
1331 7134 133
1332 7397 133
1333 7417 133
1334 7448 133
1335 7345 133
1336 7213 133
1337 7264 133
1338 7494 134
1339 7314 133
1340 7267 133
1341 7378 133
1342 7331 133
1343 7092 132
1344 7534 133
1345 7491 132
1346 7374 133
1347 7474 133
1348 7395 133
1349 7081 133
1350 7218 132
1351 7300 133
1352 7473 133
1353 7404 133
1354 7502 133
1355 7457 133
1356 7281 133
1357 7410 133
1358 7227 133
1359 7295 133
1360 7263 133
1361 7406 133
1362 7513 133
1363 7496 134
1364 7345 133
1365 6982 132
1366 7620 134
1367 7455 133
1368 7448 133
1369 7412 133
1370 7117 132
1371 7352 133
1372 7407 133
1373 7166 132
1374 7411 133
1375 7535 133
1376 7079 132
1377 7403 133
1378 7392 133
1379 7561 133
1380 7350 133
1381 7172 133
1382 7454 133
1383 7358 133
1384 7190 133
1385 7243 133
1386 7323 133
1387 7492 133
1388 7450 134
1389 7231 133
1390 7298 133
1391 7304 133
1392 7129 133
1393 7428 133
1394 7461 133
1395 7262 133
1396 7450 133
1397 7020 133
1398 7145 132
1399 7132 133
1400 7120 133
1401 7498 133
1402 7100 133
1403 7120 133
1404 7308 133
1405 7305 133
1406 7143 133
1407 7069 133
1408 7317 133
1409 6991 133
1410 7273 133
1411 6061 132
1412 7084 133
1413 7085 132
1414 7516 133
1415 7526 133
1416 7133 133
1417 7512 133
1418 7253 132
1419 7070 132
1420 7375 133
1421 7609 133
1422 7325 133
1423 7329 133
1424 7227 133
1425 7379 133
1426 7192 133
1427 7272 133
1428 7313 133
1429 7420 133
1430 7083 132
1431 7357 133
1432 7174 132
1433 7164 132
1434 7337 133
1435 7277 133
1436 7281 133
1437 7083 133
1438 7130 132
1439 7103 132
1440 7264 133
1441 7373 133
1442 7326 133
1443 7124 132
1444 7517 133
1445 7089 133
1446 7416 133
1447 7137 132
1448 6920 132
1449 7250 133
1450 7399 133
1451 7171 132
1452 6998 132
1453 7381 133
1454 7217 133
1455 7176 132
1456 7220 133
1457 7233 133
1458 7397 133
1459 7500 134
1460 7229 133
1461 7425 133
1462 7244 133
1463 7100 133
1464 7337 133
1465 7164 133
1466 7463 133
1467 7487 133
1468 7450 133
1469 7163 133
1470 7221 133
1471 7116 133
1472 7334 133
1473 6935 132
1474 7276 133
1475 7131 132
1476 7504 134
1477 7247 132
1478 7248 133
1479 7367 133
1480 7319 133
1481 7081 133
1482 7222 133
1483 7338 133
1484 7355 133
1485 7179 133
1486 7328 134
1487 7396 133
1488 7201 133
1489 7427 133
1490 7397 133
1491 7580 133
1492 7261 133
1493 7112 133
1494 7424 133
1495 7445 133
1496 7134 132
1497 7312 133
1498 7397 133
1499 7461 133
1500 7237 133
1501 7415 133
1502 7269 133
1503 7425 133
1504 7233 133
1505 7360 133
1506 7370 133
1507 7146 134
1508 6137 132
1509 6740 133
1510 6722 134
1511 7429 134
1512 7078 133
1513 5276 134
1514 4697 136
1515 4801 135
1516 7059 134
1517 7288 135
1518 537 154
1521 4671 140
1522 2002 152
1526 1048 146
1527 6417 138
1528 3195 139
1530 2297 150
1629 1518 148
1630 6910 139
1631 7255 139
1632 6530 140
1633 1324 158
1634 1866 156
1635 3941 146
1636 3372 147
1640 1078 159
1641 4491 145
1642 1454 145
1643 5583 139
1644 3165 153
1646 6393 136
1647 4404 135
1648 6599 135
1649 4276 136
1650 4992 135
1651 6246 135
1652 7230 136
1653 6750 135
1654 6655 135
1655 7032 136
1656 6390 136
1657 6847 135
1658 7158 136
1659 7144 136
1660 4960 137
1661 2730 138
1662 6663 137
1663 6868 137
1664 4840 142
1841 1583 146
1842 627 145
1843 2979 136
1844 6873 138
1845 6668 139
1846 5429 148
1847 2860 146
1850 5566 139
1851 4120 141
1852 4689 142
1853 955 156
1860 485 151
1862 6007 140
1863 3758 140
1880 4184 140
1881 4778 135
1882 6726 137
1883 7136 136
1884 7136 136
1885 7193 135
1886 6958 135
1887 6874 135
1888 7218 136
1889 7014 135
1890 7280 136
1891 7289 136
1892 7256 136
1893 6427 135
1894 7034 135
1895 7019 135
1896 7352 135
1897 7113 135
1898 7226 135
1899 6912 134
1900 6914 134
1901 7251 135
1902 7165 135
1903 7300 135
1904 6851 134
1905 6743 134
1906 6985 134
1907 7201 135
1908 5522 136
1909 3882 144
1910 3338 140
1911 6887 135
1912 7299 135
1913 7250 135
1914 7257 135
1915 7387 135
1916 7181 135
1917 7356 135
1918 6964 135
1919 7081 135
1920 4340 135
1921 3462 133
1922 7071 135
1923 7017 134
1924 7213 135
1925 7269 134
1926 7077 134
1927 5306 133
1928 6914 134
1929 6938 134
1930 6676 134
1931 7197 134
1932 7117 134
1933 6933 134
1934 7122 135
1935 1591 135
1936 5103 134
1937 2800 135
1938 5820 135
1939 5198 135
1940 5027 135
1941 2021 137
1942 534 145
1943 2758 133
1944 7002 135
1945 6431 135
1946 2664 136
1947 3591 134
1948 7137 135
1949 7105 135
1950 7180 135
1951 6594 135
1952 5273 135
1953 5892 136
1954 1747 136
1955 6376 136
1956 5173 135
1960 313 149
1961 4525 137
1962 2649 135
1963 3675 135
1964 5354 135
1965 5881 135
1966 1338 142
1967 1342 142
1968 1447 142
1969 2722 141
1970 292 146
1971 2092 138
1972 1233 146
1973 1045 139
1976 802 144
1977 3666 135
1978 6861 136
1979 6757 135
1980 7010 135
1981 7220 135
1982 7070 135
1983 6671 136
1985 1924 139
1987 1497 146
1989 207 150
1990 402 138
1991 6741 137
1992 3334 138
1995 3416 137
1996 1759 145
2006 6629 138
2007 6134 136
2008 5567 135
2009 4451 135
2010 1349 140
2011 7147 136
2012 6593 136
2013 4042 133
2014 7250 136
2015 6955 135
2016 7272 135
2017 7114 135
2018 6992 135
2019 7002 135
2020 5883 134
2021 6905 136
2022 3790 134
2023 6847 137
2024 1240 149
2034 3610 137
2035 7189 139
2036 7104 137
2037 7200 137
2038 6435 136
2039 7037 137
2040 1349 136
2041 7233 136
2042 7251 136
2043 6891 135
2044 7276 136
2045 7089 135
2046 7059 135
2047 7370 136
2048 7293 135
2049 6987 134
2050 7019 135
2051 7232 135
2052 6874 135
2053 7286 135
2054 7138 135
2055 7256 135
2056 6960 135
2057 7140 135
2058 7093 135
2059 7279 136
2060 7088 135
2061 7177 136
2062 6931 137
2063 4025 142
2064 583 162
2075 3102 144
2076 4622 145
2083 1446 147
2088 872 153
2098 1065 153
2099 3180 144
2157 1177 160
2158 4796 148
2159 2491 162
