NUMBER FLUX_APER FLUXERR_APER
440 27335 170
441 27110 169
442 27133 169
443 26834 169
444 27175 169
445 27404 170
446 26935 169
447 26991 169
448 27299 169
449 27286 169
450 27147 169
451 35031 180
452 27063 169
453 27005 169
454 27208 169
455 27158 169
456 26968 169
457 27155 169
458 27197 169
459 27201 169
460 27695 170
461 27097 169
462 27493 170
463 26941 169
464 26485 168
465 27349 170
466 27330 169
467 27208 169
468 26934 169
469 26976 169
470 27257 169
471 27143 169
472 27014 169
473 27004 169
474 27318 169
475 26862 169
476 27460 170
477 27199 169
478 27443 169
479 27195 169
480 26772 168
481 27282 169
482 27073 169
483 27168 169
484 27143 169
485 26706 169
486 27276 169
487 27185 169
488 26598 168
489 26826 169
490 26900 169
491 27253 169
492 26917 169
493 27070 169
494 27051 169
495 27138 169
496 27029 169
497 27768 170
498 27068 169
499 26873 169
500 27069 169
501 27053 169
502 27246 169
503 26755 168
504 27024 169
505 27282 169
506 27433 169
507 27468 169
508 26737 169
509 27185 169
510 27197 169
511 26891 169
512 26829 169
513 27011 169
514 27404 169
515 26951 169
516 26893 169
517 27229 169
518 26739 169
519 27032 169
520 27112 169
521 26943 169
522 26820 168
523 27243 169
524 26778 168
525 26933 168
526 27113 169
527 27199 169
528 27143 169
529 27066 169
530 26983 169
531 26810 168
532 26758 169
533 26878 168
534 27269 169
535 27070 169
536 27468 170
537 26729 168
538 27224 169
539 27126 169
540 26767 169
541 26807 168
542 26637 168
543 27224 169
544 27261 169
545 27149 169
546 27182 169
547 27076 169
548 27001 168
549 26940 169
550 27137 169
551 26750 168
552 26979 169
553 26929 168
554 27016 169
555 26645 169
556 27407 169
557 27210 169
558 26971 169
559 27156 169
560 27023 169
561 26881 168
562 27241 169
563 27084 169
564 27322 169
565 27025 169
566 27357 169
567 27285 169
568 26857 169
569 27244 169
570 27461 170
571 26496 168
572 27033 169
573 27115 169
574 27635 170
575 27248 169
576 27343 169
577 27635 170
578 27429 169
579 26986 169
580 26780 168
581 27514 169
582 26761 168
583 27118 169
584 26952 169
585 26492 168
586 26650 168
587 27437 169
588 26693 169
589 26790 168
590 26669 168
591 26904 169
592 26993 169
593 27390 169
594 26958 169
595 27044 169
596 27064 169
597 26925 169
598 26925 169
599 27455 170
600 27244 169
601 26797 169
602 27150 169
603 27066 169
604 26729 168
605 27294 169
606 27163 169
607 26848 169
608 26628 168
609 26623 168
610 27413 170
611 27108 169
612 26842 169
613 27135 169
614 26990 169
615 27000 169
616 26541 168
617 26905 169
618 27478 169
619 27305 169
620 27054 169
621 27109 169
622 27106 169
623 26439 168
624 26539 168
625 26700 168
626 26869 169
627 27229 170
628 27092 169
629 26824 169
630 26778 169
631 27373 170
632 26599 168
633 26737 169
634 27213 169
635 26531 169
636 27446 170
637 27159 169
638 27836 170
639 27033 169
640 27161 169
641 26803 169
642 26577 168
643 27174 169
644 27431 170
645 27193 169
646 26883 168
647 27061 169
648 26684 168
649 27028 169
650 26782 169
651 27040 169
652 26607 168
653 26958 169
654 27407 169
655 27090 169
656 26698 168
657 26488 168
658 26955 168
659 26814 168
660 26978 169
661 27043 169
662 27038 169
663 26877 169
664 26588 168
665 27131 169
666 26498 168
667 27410 170
668 27152 169
669 26707 168
670 26904 168
671 26425 168
672 27231 169
673 27146 169
674 26797 169
675 26652 168
676 27233 169
677 26991 169
678 27119 169
679 26899 169
680 26750 168
681 26546 168
682 26740 168
683 27008 169
684 26779 168
685 27050 169
686 27280 169
687 27235 169
688 27025 169
689 26856 168
690 27123 169
691 26839 168
692 26753 168
693 27188 169
694 26716 169
695 26377 168
696 26625 168
697 27066 169
698 26875 169
699 27073 169
700 27006 169
701 26996 169
702 27127 169
703 26795 168
704 26728 168
705 27218 169
706 26500 168
707 27261 169
708 26912 169
709 26847 169
710 27712 170
711 26956 169
712 27010 169
713 26633 168
714 26758 168
715 26590 168
716 26961 169
717 27267 169
718 26876 169
719 26796 168
720 26613 168
721 26933 169
722 27301 169
723 27292 169
724 27255 169
725 26492 168
726 27293 169
727 26977 169
728 26736 169
729 26865 169
730 26684 168
731 26956 169
732 26518 168
733 26754 169
734 26839 168
735 26677 168
736 26604 168
737 27250 169
738 26528 168
739 26896 169
740 26873 169
741 26771 168
742 26624 168
743 27035 169
744 26886 169
745 26591 168
746 26983 169
747 27006 169
748 26788 169
749 26990 168
750 26875 169
751 26846 168
752 26836 168
753 27072 169
754 26676 168
755 26425 168
756 26765 168
757 26684 168
758 26919 169
759 26948 169
760 26773 168
761 26693 168
762 26451 168
763 26658 168
764 26860 169
765 25956 167
766 26546 168
767 27119 169
768 26620 168
769 26522 169
770 27129 169
771 26848 169
772 26764 169
773 26804 168
774 26808 169
775 26357 168
776 26234 168
777 26806 169
778 26557 168
779 27083 169
780 26634 168
781 26372 168
782 26935 169
783 26492 168
784 26684 169
785 26788 168
786 26651 168
787 26490 168
788 27013 169
789 26757 169
790 27206 169
791 26845 168
792 27210 169
793 26559 168
794 26892 169
795 26736 169
796 26697 168
797 27369 169
798 26893 169
799 26921 169
800 27036 169
801 26667 169
802 27266 169
803 26512 168
804 27518 170
805 26066 168
806 27105 169
807 26594 169
808 26761 169
809 27132 169
810 26573 168
811 26548 168
812 27100 169
813 26640 169
814 26672 168
815 26719 168
816 26759 168
817 26824 169
818 26969 169
819 26906 169
820 27016 169
821 26651 169
822 915 126
823 26753 169
824 26985 169
825 26666 168
826 26743 169
827 26930 169
828 26657 168
829 26831 169
830 26963 169
831 26613 168
832 26591 169
833 26618 168
834 26623 168
835 27055 169
836 26804 169
837 26922 169
838 26391 168
839 27027 169
840 26913 169
841 26684 169
842 26618 168
843 26639 169
844 27010 169
845 26800 169
846 26791 169
847 26555 168
848 26762 168
849 26832 169
850 26476 168
851 26623 168
852 26437 168
853 26653 168
854 26460 168
855 27235 169
856 26467 168
857 26755 168
858 26824 169
859 26427 168
860 26821 169
861 26832 169
862 26614 168
863 26884 169
864 26900 169
865 26950 169
866 26487 168
867 26946 169
868 26879 169
869 26841 169
870 26831 169
871 26460 168
872 26647 169
873 26272 168
874 26626 168
875 26101 167
876 26714 168
877 26232 168
878 26673 169
879 26964 169
880 26151 168
881 26584 168
882 27034 169
883 27043 169
884 26926 169
885 26716 169
886 26471 168
887 27057 169
888 26986 169
889 26559 168
890 26612 168
891 26829 169
892 26641 169
893 26387 168
894 26945 169
895 26491 168
896 26514 168
897 26359 168
898 26340 168
899 27262 169
900 26711 168
