NUMBER FLUX_APER FLUXERR_APER
1219 7185 133
1220 7034 133
1221 7394 133
1222 6947 132
1223 7042 132
1224 7030 132
1225 7237 133
1226 7195 133
1227 7136 133
1228 7171 133
1229 6998 132
1230 7159 133
1231 7319 133
1232 7090 132
1233 7200 133
1234 7371 133
1235 7079 133
1236 7113 133
1237 7254 133
1238 7044 132
1239 7424 133
1240 7240 133
1241 7179 133
1242 7214 133
1243 7573 134
1244 7128 133
1245 7000 132
1246 7219 133
1247 7422 133
1248 7055 133
1249 7045 132
1250 7391 133
1251 7094 133
1252 7425 134
1253 7104 133
1254 7110 133
1255 7461 133
1256 7175 132
1257 7212 132
1258 6946 132
1259 7102 133
1260 7202 133
1261 7107 133
1262 7153 133
1263 7018 132
1264 7291 133
1265 7074 133
1266 7125 133
1267 7269 133
1268 7192 133
1269 7039 133
1270 7203 133
1271 7109 133
1272 6996 133
1273 7104 133
1274 7262 133
1275 7102 133
1276 6933 133
1277 7123 133
1278 7143 133
1279 7175 133
1280 6929 132
1281 7162 133
1282 7269 133
1283 6992 132
1284 7025 133
1285 7309 133
1286 7173 133
1287 7179 133
1288 7316 133
1289 7149 133
1290 7405 133
1291 7186 133
1292 7141 133
1293 7183 133
1294 7230 133
1295 7117 132
1296 7023 132
1297 7080 132
1298 7022 133
1299 7123 132
1300 7104 133
1301 7269 133
1302 7073 133
1303 7025 132
1304 7044 133
1305 7236 133
1306 7219 133
1307 7158 133
1308 7157 133
1309 7167 132
1310 7279 133
1311 7077 133
1312 7176 133
1313 7203 133
1314 7163 133
1315 7228 133
1316 7229 133
1317 7002 132
1318 7243 133
1319 7176 133
1320 7035 132
1321 7189 133
1322 7170 133
1323 7033 133
1324 7176 133
1325 7024 132
1326 6911 132
1327 7283 134
1328 7167 132
1329 7158 132
1330 7143 133
1331 7065 132
1332 7135 132
1333 6891 132
1334 7180 133
1335 7083 133
1336 7010 133
1337 7171 133
1338 7294 133
1339 6885 132
1340 7289 133
1341 6985 132
1342 7301 133
1343 7209 133
1344 7029 132
1345 6996 132
1346 7010 132
1347 7211 133
1348 7252 133
1349 7001 132
1350 6876 132
1351 7385 133
1352 7196 132
1353 7174 133
1354 7106 133
1355 7050 132
1356 7007 132
1357 7376 133
1358 7469 133
1359 7192 133
1360 7078 132
1361 7241 133
1362 7269 133
1363 6998 133
1364 7102 132
1365 7371 133
1366 7160 133
1367 7202 133
1368 6765 132
1369 7465 133
1370 7016 132
1371 7346 133
1372 7048 132
1373 7451 133
1374 7229 132
1375 7334 133
1376 7108 132
1377 7115 132
1378 7212 133
1379 7335 133
1380 6940 132
1381 7010 132
1382 7303 133
1383 7104 132
1384 6989 132
1385 7353 133
1386 7036 132
1387 7099 132
1388 7043 133
1389 7093 132
1390 7138 133
1391 6982 132
1392 7159 133
1393 7014 133
1394 7184 133
1395 7176 133
1396 6903 132
1397 7266 133
1398 7067 132
1399 7359 133
1400 6968 132
1401 7066 132
1402 6859 132
1403 7013 132
1404 7151 133
1405 7137 133
1406 7208 133
1407 7224 133
1408 7141 133
1409 7406 133
1410 6836 133
1411 6084 133
1412 7406 133
1413 7218 133
1414 7302 133
1415 7012 132
1416 7266 133
1417 7225 132
1418 7136 132
1419 7366 133
1420 6935 132
1421 6815 132
1422 7068 132
1423 6979 132
1424 7044 133
1425 7138 132
1426 6947 132
1427 7228 132
1428 7069 132
1429 7216 133
1430 6938 132
1431 7182 133
1432 7205 132
1433 7171 132
1434 7242 133
1435 7229 133
1436 7385 133
1437 7147 133
1438 7296 132
1439 7060 132
1440 7047 132
1441 7094 132
1442 7179 132
1443 7455 133
1444 7162 132
1445 7128 133
1446 7118 133
1447 6922 132
1448 7237 133
1449 7265 133
1450 7203 133
1451 7193 132
1452 7386 133
1453 7230 132
1454 7239 133
1455 7115 132
1456 7198 133
1457 7230 133
1458 7302 133
1459 7039 133
1460 7125 133
1461 7102 132
1462 6999 132
1463 7149 133
1464 7173 133
1465 7267 133
1466 7004 132
1467 6989 132
1468 7060 133
1469 7098 132
1470 7416 133
1471 7184 133
1472 6944 132
1473 7154 133
1474 7156 133
1475 6912 132
1476 7103 133
1477 7182 132
1478 6831 132
1479 7153 133
1480 7221 133
1481 7272 133
1482 6896 132
1483 7074 133
1484 7247 133
1485 7330 133
1486 7009 133
1487 6998 132
1488 7230 133
1489 7184 133
1490 7180 133
1491 7122 132
1492 7053 132
1493 7183 133
1494 6971 132
1495 7091 133
1496 7092 132
1497 7246 133
1498 7190 133
1499 7189 133
1500 7395 133
1501 7085 132
1502 6943 132
1503 7425 133
1504 7261 133
1505 7059 133
1506 6737 132
1507 7071 134
1508 6267 133
1509 6741 133
1510 6340 133
1511 7234 134
1512 6957 133
1513 5512 135
1514 4675 136
1515 4114 133
1516 7238 134
1517 7167 135
1518 486 154
1521 5229 141
1522 1052 150
1526 481 145
1527 6649 138
1528 3018 139
1530 2272 150
1629 2835 150
1630 6543 138
1631 6986 138
1632 5968 139
1633 1256 158
1634 1894 156
1635 4216 147
1636 4298 148
1640 598 158
1641 4948 146
1642 1697 146
1643 5487 138
1644 3311 153
1646 6555 136
1647 5057 136
1648 6710 136
1649 4374 136
1650 4835 135
1651 6529 135
1652 7168 136
1653 6869 136
1654 6936 136
1655 6955 136
1656 5875 135
1657 7060 136
1658 7058 136
1659 7183 136
1660 5071 137
1661 3107 139
1662 6355 137
1663 6763 137
1664 5260 143
1841 1467 146
1842 424 145
1843 1646 133
1844 6415 137
1845 5995 137
1846 4079 145
1847 2394 145
1850 5563 139
1851 3985 141
1852 3968 141
1853 472 156
1860 563 151
1862 5457 139
1863 3682 140
1880 4657 141
1881 5399 136
1882 6761 137
1883 6593 135
1884 6626 135
1885 6947 135
1886 6826 135
1887 6375 134
1888 6751 135
1889 6854 135
1890 6697 135
1891 6328 134
1892 6568 134
1893 6256 135
1894 6595 134
1895 6738 134
1896 6849 134
1897 6834 134
1898 6794 134
1899 6804 134
1900 6979 134
1901 6864 134
1902 6940 134
1903 6803 134
1904 6847 134
1905 6568 133
1906 6994 134
1907 6818 134
1908 5183 136
1909 3492 143
1910 2753 139
1911 6641 135
1912 6767 134
1913 7130 135
1914 6832 134
1915 7075 134
1916 6745 134
1917 6762 134
1918 6861 134
1919 6967 134
1920 3519 134
1921 3976 134
1922 6668 134
1923 6667 133
1924 6915 134
1925 6870 134
1926 6890 134
1927 5531 133
1928 6664 133
1929 6793 134
1930 7022 135
1931 6720 133
1932 6833 134
1933 6817 134
1934 6829 134
1935 1927 136
1936 5036 134
1937 2426 134
1938 4958 134
1939 5147 135
1940 4403 134
1941 1643 136
1942 432 144
1943 3057 133
1944 6722 134
1945 5969 134
1946 1609 134
1947 4005 135
1948 6486 134
1949 6865 134
1950 6660 134
1951 6540 135
1952 4856 134
1953 6057 137
1954 1240 135
1955 6103 136
1956 5333 135
1960 389 149
1961 3991 136
1962 3352 136
1963 3722 135
1964 5136 135
1965 5612 135
1966 1791 143
1967 1039 141
1968 2259 144
1969 1358 139
1970 244 146
1971 1913 137
1972 1731 147
1973 1319 140
1976 613 143
1977 3667 135
1978 5537 134
1979 6687 135
1980 7022 135
1981 7230 135
1982 7213 136
1983 6940 136
1985 1544 139
1987 1172 145
1989 728 150
1990 979 139
1991 6525 137
1992 3155 138
1995 4606 139
1996 1919 146
2006 6128 137
2007 5893 136
2008 5832 135
2009 4621 136
2010 1997 141
2011 6869 135
2012 6347 135
2013 5561 136
2014 6651 135
2015 6838 135
2016 6834 135
2017 6997 135
2018 6867 135
2019 6880 135
2020 6406 135
2021 7102 136
2022 4415 135
2023 6527 136
2024 1707 150
2034 3466 137
2035 6056 137
2036 6773 136
2037 6820 136
2038 6836 136
2039 6970 137
2040 1691 137
2041 6769 136
2042 6721 135
2043 6837 135
2044 7000 135
2045 6846 135
2046 6829 135
2047 6576 134
2048 6753 134
2049 7432 135
2050 6757 134
2051 6694 134
2052 7056 135
2053 6859 135
2054 6979 135
2055 7006 135
2056 6634 134
2057 6748 134
2058 6752 134
2059 6779 135
2060 6719 135
2061 6582 135
2062 6763 136
2063 3499 141
2064 265 161
2075 2060 142
2076 4064 144
2083 913 146
2088 154 152
2098 522 152
2099 3353 145
2157 1440 160
2158 2487 144
2159 599 159
