0 7306 138
1 7306 138
2 7072 138
3 7215 138
4 7182 138
5 6915 138
6 7187 138
7 6955 138
8 7095 138
9 7485 139
10 7225 138
11 7237 138
12 7328 138
13 7187 138
14 7089 138
15 7263 138
16 7214 138
17 7295 138
18 7340 138
19 7135 138
20 7029 138
21 7255 138
22 7239 138
23 7142 138
24 7315 138
25 7201 139
26 7289 140
27 7174 140
28 7079 139
29 7239 139
30 7146 139
31 6926 139
32 7101 139
33 7253 139
34 7200 139
35 7176 139
36 7319 139
37 7486 139
38 6852 138
39 7163 138
40 7414 140
41 7418 141
42 7174 139
43 7164 140
44 7169 138
45 7074 139
46 7208 138
47 7236 138
48 7010 138
49 7281 138
50 7236 140
51 7188 140
52 7027 139
53 7194 140
54 7315 138
55 7374 138
56 7360 138
57 7412 138
58 6974 138
59 7362 138
60 7278 138
61 7225 138
62 6927 138
63 7420 138
64 7386 138
65 7350 138
66 7366 138
67 7093 138
68 7201 138
69 7198 138
70 7083 138
71 7242 138
72 7451 138
73 7227 138
74 7327 138
75 7213 138
76 7323 138
77 7319 139
78 7292 138
79 7347 138
80 7185 137
81 7334 139
82 7138 138
83 7128 138
84 7446 139
85 7039 138
86 7198 138
87 7341 138
88 7104 137
89 7280 138
90 7435 138
91 7134 138
92 7270 138
93 7233 138
94 7229 138
95 7500 139
96 7063 138
97 6953 138
98 7270 138
99 7227 138
100 7401 138
101 7293 138
102 7680 139
103 7345 138
104 7109 138
105 7046 138
106 7268 138
107 7371 138
108 7250 138
109 7454 138
110 7326 138
111 7305 138
112 7194 138
113 7095 138
114 7430 139
115 7440 138
116 7208 138
117 7186 138
118 7459 138
119 7186 138
120 7506 138
121 7268 138
122 7272 138
123 7337 138
124 7234 138
125 7339 138
126 7279 138
127 7363 138
128 7000 138
129 7069 137
130 7153 138
131 7175 138
132 7165 138
133 7345 138
134 6947 137
135 7167 138
136 7402 138
137 7146 138
138 7378 138
139 7098 138
140 7118 138
141 7153 138
142 7166 138
143 7280 138
144 6937 137
145 7294 138
146 7192 138
147 7341 138
148 7163 137
149 7254 138
150 7052 138
151 7126 138
152 7055 137
153 7194 138
154 7183 138
155 7272 138
156 7433 138
157 7077 138
158 7317 138
159 7103 138
160 7195 138
161 7165 138
162 7213 138
163 7011 137
164 7103 138
165 6903 137
166 7231 138
167 7317 138
168 7142 138
169 7023 138
170 7230 138
171 7070 138
172 7314 138
173 7269 138
174 7047 138
175 7158 138
176 7229 138
177 7088 138
178 7239 138
179 7257 138
180 7273 138
181 7347 138
182 7486 139
183 7215 138
184 7162 138
185 7219 138
186 7187 138
187 7371 138
188 7251 138
189 7346 138
190 7362 138
191 7252 138
192 7205 138
193 7140 138
194 7075 138
195 7164 138
196 7037 137
197 7016 137
198 7109 138
199 6943 137
200 7112 138
201 7446 138
202 7142 138
203 7378 138
204 7279 137
205 7036 138
206 7214 138
207 7181 137
208 7167 137
209 6827 137
210 7028 137
211 7159 137
212 7199 138
213 6907 137
214 6942 137
215 7133 138
216 7158 138
217 7062 137
218 7302 138
219 7198 138
220 7132 138
221 7100 138
222 7066 137
223 7045 138
224 7172 138
225 6940 137
226 7114 138
227 7162 138
228 7327 138
229 7177 138
230 7169 138
231 7178 138
232 7323 138
233 7106 137
234 7204 137
235 7109 137
236 7170 137
237 7172 137
238 7083 137
239 7351 138
240 7212 138
241 7266 138
242 7004 138
243 7018 137
244 7233 138
245 7041 137
246 7219 138
247 7259 138
248 7490 138
249 7401 138
250 7141 137
251 7334 138
252 7211 138
253 7126 138
254 7068 138
255 7151 138
256 7335 138
257 7274 138
258 7302 138
259 7405 138
260 7472 138
261 7211 138
262 7331 138
263 7189 138
264 7240 137
265 7270 138
266 7183 138
267 7353 137
268 7252 138
269 7221 138
270 7406 138
271 7027 137
272 7074 138
273 7156 138
274 7068 138
275 7393 138
276 7268 137
277 7337 138
278 7316 138
279 7131 137
280 7438 138
281 7296 138
282 7350 138
283 7159 138
284 7354 138
285 6957 138
286 7202 138
287 7362 138
288 7018 138
289 7269 138
290 7157 137
291 7157 138
292 7270 138
293 7349 138
294 7149 138
295 7183 138
296 6965 137
297 7316 138
298 7356 138
299 7074 138
300 7208 138
301 7075 138
302 7214 138
303 7305 138
304 6962 138
305 7044 138
306 7316 138
307 7139 137
308 7086 138
309 7176 138
310 7086 138
311 7235 138
312 7154 137
313 7141 138
314 7198 138
